gazeTimestamp;gazeXPos;gazeYPos;gazenewCorr;gazesmoothCorr
2.159;0;0
2.161;0.2970303;0.2667509
2.181;0.2970766;0.2666942
2.182;0.2970461;0.2664777
2.183;0.5771279;0.5245844
2.199;0.5763475;0.5239519
2.2;0.5750698;0.5225502
2.201;0.5735039;0.520678
2.202;0.5721728;0.5188919
2.221;0.5702786;0.5174522
2.221;0.5676059;0.5162044
2.222;0.56652;0.5152792
2.222;0.564249;0.5145882
2.242;0.562098;0.5129377
2.242;0.5599681;0.513289
2.243;0.558387;0.5128489
2.243;0.5570292;0.5138276
2.263;0.55531;0.5146468
2.264;0.5542786;0.5164524
2.264;0.5531487;0.5180963
2.284;0.5520437;0.5203702
2.285;0.5510745;0.5224539
2.286;0.5500873;0.5250432
2.286;0.5491714;0.5272628
2.159;0;0;;
2.161;0.2970303;0.2667509;;
2.181;0.2970766;0.2666942;;
2.182;0.2970461;0.2664777;;
2.183;0.5771279;0.5245844;;
2.199;0.5763475;0.5239519;;
2.2;0.5750698;0.5225502;;
2.201;0.5735039;0.520678;;
2.202;0.5721728;0.5188919;;
2.221;0.5702786;0.5174522;;
2.221;0.5676059;0.5162044;;
2.222;0.56652;0.5152792;;
2.222;0.564249;0.5145882;;
2.242;0.562098;0.5129377;;
2.242;0.5599681;0.513289;;
2.243;0.558387;0.5128489;;
2.243;0.5570292;0.5138276;;
2.263;0.55531;0.5146468;;
2.264;0.5542786;0.5164524;;
2.264;0.5531487;0.5180963;;
2.284;0.5520437;0.5203702;;
2.285;0.5510745;0.5224539;;
2.286;0.5500873;0.5250432;;
2.286;0.5491714;0.5272628;;
2.306;0.5482627;0.5299585
2.307;0.5474347;0.5321828
2.33;0.5466566;0.5337542
2.331;0.545922;0.5349913
2.352;0.5455025;0.535848
2.353;0.5451845;0.5357404
2.396;0.5452821;0.5349715
2.462;0.592702;0.6392396
2.464;0.6127208;0.6353628
2.485;0.6326441;0.631737
2.486;0.6520292;0.6288337
2.506;0.6239382;0.5208145
2.507;0.6226684;0.5206406
2.528;0.6211149;0.5197619
2.529;0.6191267;0.5180507
2.552;0.6169866;0.5158632
2.553;0.6144593;0.5136524
2.57;0.6118906;0.5122421
2.571;0.60962;0.5117126
2.59;0.6073271;0.5118338
2.591;0.605755;0.51274
2.612;0.6045386;0.51395
2.633;0.6036406;0.5152981
2.634;0.603393;0.5169983
2.634;0.603321;0.5188262
2.654;0.6034431;0.5211295
2.676;0.6035509;0.5240211
2.677;0.6034477;0.5271776
2.698;0.6030366;0.530386
2.699;0.6024069;0.5332675
2.719;0.6013919;0.5355505
2.72;0.5999991;0.5373086
2.741;0.5982647;0.5384414
2.742;0.596452;0.5394437
2.306;0.5482627;0.5299585;;
2.307;0.5474347;0.5321828;;
2.33;0.5466566;0.5337542;;
2.331;0.545922;0.5349913;;
2.352;0.5455025;0.535848;;
2.353;0.5451845;0.5357404;;
2.396;0.5452821;0.5349715;;
2.462;0.592702;0.6392396;;
2.464;0.6127208;0.6353628;;
2.485;0.6326441;0.631737;;
2.486;0.6520292;0.6288337;;
2.506;0.6239382;0.5208145;;
2.507;0.6226684;0.5206406;;
2.528;0.6211149;0.5197619;;
2.529;0.6191267;0.5180507;;
2.552;0.6169866;0.5158632;;
2.553;0.6144593;0.5136524;;
2.57;0.6118906;0.5122421;;
2.571;0.60962;0.5117126;;
2.59;0.6073271;0.5118338;;
2.591;0.605755;0.51274;;
2.612;0.6045386;0.51395;;
2.633;0.6036406;0.5152981;;
2.634;0.603393;0.5169983;;
2.634;0.603321;0.5188262;;
2.654;0.6034431;0.5211295;;
2.676;0.6035509;0.5240211;;
2.677;0.6034477;0.5271776;;
2.698;0.6030366;0.530386;;
2.699;0.6024069;0.5332675;;
2.719;0.6013919;0.5355505;;
2.72;0.5999991;0.5373086;;
2.741;0.5982647;0.5384414;;
2.742;0.596452;0.5394437;;
2.762;0.594674;0.5402921
2.763;0.5932337;0.5410815
2.784;0.5922774;0.5420105
2.785;0.5914177;0.5430851
2.807;0.5908615;0.5442495
2.807;0.590413;0.5451573
2.828;0.5895701;0.5458663
2.829;0.5887951;0.5462333
2.85;0.5879143;0.546194
2.851;0.5861074;0.5455559
2.871;0.5915022;0.5464324
2.872;0.5810149;0.5416707
2.873;0.5689181;0.530969
2.893;0.5562317;0.5201232
2.894;0.544512;0.5102138
2.915;0.5420504;0.5044166
2.915;0.5413771;0.5047292
2.935;0.5413958;0.5054575
2.956;0.5413705;0.5060306
2.958;0.5412585;0.5068784
2.978;0.5409944;0.5076056
2.979;0.5406927;0.5084143
3.001;0.5401516;0.5092028
3.002;0.5392662;0.5100546
3.023;0.5381688;0.5111185
3.023;0.5340636;0.5069617
3.024;0.533062;0.5079139
3.025;0.5290809;0.5034027
3.044;0.528129;0.5044026
3.045;0.5273054;0.5053603
3.045;0.5236333;0.50039
3.046;0.5231087;0.5011203
3.065;0.5132225;0.4971232
3.066;0.513043;0.4977506
3.067;0.5124506;0.4984231
3.067;0.5123054;0.4988491
3.087;0.5118241;0.4993777
3.087;0.5112454;0.4998136
3.088;0.5107481;0.5001397
3.089;0.5101894;0.5004537
3.108;0.5093297;0.5008594
3.109;0.5084381;0.5011268
3.11;0.5075943;0.5013059
3.111;0.5065082;0.501272
3.131;0.50578;0.501447
3.131;0.5046974;0.5013947
3.132;0.5039588;0.5014833
3.133;0.5032658;0.5014586
3.152;0.5025467;0.5014727
