Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
horizontalCube1;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.2145701;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.2145701;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.2145701;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.5223886;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.5223886;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.5223886;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.8236891;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.8236891;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.8236891;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.1254912;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.1254912;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.1254912;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.4267922;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.4267922;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.4267922;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.728594;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.728594;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.728594;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.030397;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.030397;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.030397;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.331697;0;-0.612584304085365;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.331697;0;-0.613384693332661;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.331697;0;-0.613384388536599;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.6340008;0;0.996180178271965;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.6340008;0;0.996208514265805;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.6340008;0;0.996209914974927;300;900;0.3;Pearson;BothEyes
